"volcano_number" "volcano_name" "eruption_number" "eruption_start_year" "event_number" "event_type" "event_remarks" "event_date_year" "event_date_month" "event_date_day"
"32304" 353030 "Darwin" 11692 1150 143021 "VEI (Explosivity Index)" NA 1150 NA NA
"32305" 353030 "Darwin" 11693 1813 143022 "VEI (Explosivity Index)" NA 1813 6 6
"32306" 353040 "Alcedo" 11694 1953 143023 "VEI (Explosivity Index)" NA 1953 NA NA
"32307" 353040 "Alcedo" 11696 1993 143024 "VEI (Explosivity Index)" NA 1993 12 5
"32308" 353050 "Negra, Sierra" 11697 -8250 143025 "VEI (Explosivity Index)" NA -8250 NA NA
"32309" 353050 "Negra, Sierra" 11698 -1250 143026 "VEI (Explosivity Index)" NA -1250 NA NA
"32310" 353050 "Negra, Sierra" 11699 370 143027 "VEI (Explosivity Index)" NA 370 NA NA
"32311" 353050 "Negra, Sierra" 11700 1060 143028 "VEI (Explosivity Index)" NA 1060 NA NA
"32312" 353050 "Negra, Sierra" 11701 1350 143029 "VEI (Explosivity Index)" NA 1350 NA NA
"32313" 353050 "Negra, Sierra" 11702 1813 143030 "VEI (Explosivity Index)" NA 1813 7 13
"32314" 353050 "Negra, Sierra" 11704 1844 143031 "VEI (Explosivity Index)" NA 1844 NA NA
"32315" 353050 "Negra, Sierra" 11705 1860 143032 "VEI (Explosivity Index)" NA 1860 NA NA
"32316" 353050 "Negra, Sierra" 11707 1948 143033 "VEI (Explosivity Index)" NA 1948 8 NA
"32317" 353050 "Negra, Sierra" 11708 1953 143034 "VEI (Explosivity Index)" NA 1953 8 27
"32318" 353050 "Negra, Sierra" 11709 1954 143035 "VEI (Explosivity Index)" NA 1954 11 9
"32319" 353050 "Negra, Sierra" 11711 1963 143036 "VEI (Explosivity Index)" NA 1963 4 13
"32320" 353050 "Negra, Sierra" 11712 1979 143037 "VEI (Explosivity Index)" NA 1979 11 13
"32321" 353050 "Negra, Sierra" 11713 2005 143038 "VEI (Explosivity Index)" NA 2005 10 22
"32322" 353060 "Azul, Cerro" 11714 -950 143039 "VEI (Explosivity Index)" NA -950 NA NA
"32323" 353060 "Azul, Cerro" 11715 -550 143040 "VEI (Explosivity Index)" NA -550 NA NA
"32324" 353060 "Azul, Cerro" 11716 1250 143041 "VEI (Explosivity Index)" NA 1250 NA NA
"32325" 353060 "Azul, Cerro" 11717 1850 143042 "VEI (Explosivity Index)" NA 1850 NA NA
"32326" 353060 "Azul, Cerro" 11718 1932 143043 "VEI (Explosivity Index)" NA 1932 NA NA
"32327" 353060 "Azul, Cerro" 11719 1940 143044 "VEI (Explosivity Index)" NA 1940 NA NA
"32328" 353060 "Azul, Cerro" 11720 2008 143045 "VEI (Explosivity Index)" NA 2008 5 29
"32329" 353060 "Azul, Cerro" 11722 1943 143046 "VEI (Explosivity Index)" NA 1943 4 13
"32330" 353060 "Azul, Cerro" 11723 1948 143047 "VEI (Explosivity Index)" NA 1948 6 30
"32331" 353060 "Azul, Cerro" 11724 1949 143048 "VEI (Explosivity Index)" NA 1949 NA NA
"32332" 353060 "Azul, Cerro" 11726 1959 143049 "VEI (Explosivity Index)" NA 1959 6 29
"32333" 353060 "Azul, Cerro" 11728 1979 143050 "VEI (Explosivity Index)" NA 1979 1 29
"32334" 353060 "Azul, Cerro" 11729 1998 143051 "VEI (Explosivity Index)" NA 1998 9 15
"32335" 353080 "Marchena" 11730 1991 143052 "VEI (Explosivity Index)" NA 1991 9 25
"32336" 353090 "Santiago" 11732 1897 143053 "VEI (Explosivity Index)" NA 1897 NA NA
"32337" 353090 "Santiago" 11733 1904 143054 "VEI (Explosivity Index)" NA 1904 NA NA
"32338" 354006 "Sabancaya" 11743 -3490 143055 "VEI (Explosivity Index)" NA -3490 NA NA
"32339" 354006 "Sabancaya" 11747 1986 143056 "VEI (Explosivity Index)" NA 1986 12 NA
"32340" 354006 "Sabancaya" 11748 1987 143057 "VEI (Explosivity Index)" NA 1987 8 7
"32341" 354006 "Sabancaya" 11749 1988 143058 "VEI (Explosivity Index)" NA 1988 6 22
"32342" 354006 "Sabancaya" 11750 1990 143059 "VEI (Explosivity Index)" NA 1990 5 28
"32343" 354006 "Sabancaya" 11751 2000 143060 "VEI (Explosivity Index)" NA 2000 4 NA
"32344" 354006 "Sabancaya" 11752 2003 143061 "VEI (Explosivity Index)" NA 2003 7 30
"32345" 354010 "Misti, El" 11759 -80 143062 "VEI (Explosivity Index)" NA -80 NA NA
"32346" 354010 "Misti, El" 11763 1454 143063 "VEI (Explosivity Index)" NA 1454 NA NA
"32347" 354010 "Misti, El" 11764 1542 143064 "VEI (Explosivity Index)" NA 1542 NA NA
"32348" 354010 "Misti, El" 11765 1599 143065 "VEI (Explosivity Index)" NA 1599 NA NA
"32349" 354010 "Misti, El" 11766 1677 143066 "VEI (Explosivity Index)" NA 1677 5 2
"32350" 354010 "Misti, El" 11767 1784 143067 "VEI (Explosivity Index)" NA 1784 7 9
"32351" 354010 "Misti, El" 11768 1787 143068 "VEI (Explosivity Index)" NA 1787 7 28
"32352" 354010 "Misti, El" 11769 1826 143069 "VEI (Explosivity Index)" NA 1826 8 NA
"32353" 354010 "Misti, El" 11770 1830 143070 "VEI (Explosivity Index)" NA 1830 8 NA
"32354" 354010 "Misti, El" 11771 1831 143071 "VEI (Explosivity Index)" NA 1831 8 NA
"32355" 354010 "Misti, El" 11772 1869 143072 "VEI (Explosivity Index)" NA 1869 9 NA
"32356" 354010 "Misti, El" 11773 1870 143073 "VEI (Explosivity Index)" NA 1870 3 NA
"32357" 354010 "Misti, El" 11774 1985 143074 "VEI (Explosivity Index)" NA 1985 NA NA
"32358" 354020 "Ubinas" 11777 1082 143075 "VEI (Explosivity Index)" NA 1080 NA NA
"32359" 354020 "Ubinas" 11778 1550 143076 "VEI (Explosivity Index)" NA 1550 NA NA
"32360" 354020 "Ubinas" 11779 1600 143077 "VEI (Explosivity Index)" NA 1600 NA NA
"32361" 354020 "Ubinas" 11780 1662 143078 "VEI (Explosivity Index)" NA 1662 NA NA
"32362" 354020 "Ubinas" 11781 1667 143079 "VEI (Explosivity Index)" NA 1667 NA NA
"32363" 354020 "Ubinas" 11782 1677 143080 "VEI (Explosivity Index)" NA 1677 NA NA
"32364" 354020 "Ubinas" 11783 1784 143081 "VEI (Explosivity Index)" NA 1784 NA NA
"32365" 354020 "Ubinas" 11785 1830 143082 "VEI (Explosivity Index)" NA 1830 NA NA
"32366" 354020 "Ubinas" 11786 1862 143083 "VEI (Explosivity Index)" NA 1862 NA NA
"32367" 354020 "Ubinas" 11787 1865 143084 "VEI (Explosivity Index)" NA 1865 NA NA
"32368" 354020 "Ubinas" 11788 1867 143085 "VEI (Explosivity Index)" NA 1867 5 24
"32369" 354020 "Ubinas" 11789 1869 143086 "VEI (Explosivity Index)" NA 1869 10 NA
"32370" 354020 "Ubinas" 11790 1969 143087 "VEI (Explosivity Index)" NA 1969 6 NA
"32371" 354020 "Ubinas" 11791 2006 143088 "VEI (Explosivity Index)" NA 2006 3 25
"32372" 354020 "Ubinas" 11792 2010 143089 "VEI (Explosivity Index)" NA 2010 7 18
"32373" 354030 "Huaynaputina" 11795 1600 143090 "VEI (Explosivity Index)" NA 1600 2 17
"32374" 354050 "Yucamane" 11796 -1320 143091 "VEI (Explosivity Index)" NA -1320 NA NA
"32375" 354040 "Tutupaca" 11797 1780 143092 "VEI (Explosivity Index)" NA 1780 NA NA
"32376" 354040 "Tutupaca" 11799 1802 143093 "VEI (Explosivity Index)" NA 1802 3 30
"32377" 354040 "Tutupaca" 11800 1862 143094 "VEI (Explosivity Index)" NA 1862 4 NA
"32378" 354040 "Tutupaca" 11801 1902 143095 "VEI (Explosivity Index)" NA 1902 6 NA
"32379" 355012 "Parinacota" 11814 290 143096 "VEI (Explosivity Index)" NA 290 NA NA
"32380" 355020 "Guallatiri" 11817 1825 143097 "VEI (Explosivity Index)" NA 1825 NA NA
"32381" 355020 "Guallatiri" 11819 1913 143098 "VEI (Explosivity Index)" NA 1913 NA NA
"32382" 355020 "Guallatiri" 11820 1959 143099 "VEI (Explosivity Index)" NA 1959 7 15
"32383" 355020 "Guallatiri" 11821 1960 143100 "VEI (Explosivity Index)" NA 1960 12 2
"32384" 355030 "Isluga" 11823 1863 143101 "VEI (Explosivity Index)" NA 1863 8 NA
"32385" 355030 "Isluga" 11824 1868 143102 "VEI (Explosivity Index)" NA 1868 NA NA
"32386" 355030 "Isluga" 11825 1869 143103 "VEI (Explosivity Index)" NA 1869 8 NA
"32387" 355030 "Isluga" 11826 1960 143104 "VEI (Explosivity Index)" NA 1960 NA NA
"32388" 355040 "Irruputuncu" 11828 1995 143105 "VEI (Explosivity Index)" NA 1995 9 1
"32389" 355070 "San Pedro-San Pablo" 11832 1877 143106 "VEI (Explosivity Index)" NA 1877 NA NA
"32390" 355070 "San Pedro-San Pablo" 11833 1891 143107 "VEI (Explosivity Index)" NA 1891 NA NA
"32391" 355070 "San Pedro-San Pablo" 11834 1901 143108 "VEI (Explosivity Index)" NA 1901 5 25
"32392" 355070 "San Pedro-San Pablo" 11835 1911 143109 "VEI (Explosivity Index)" NA 1911 9 NA
"32393" 355070 "San Pedro-San Pablo" 11839 1938 143110 "VEI (Explosivity Index)" NA 1938 2 NA
"32394" 355070 "San Pedro-San Pablo" 11840 1960 143111 "VEI (Explosivity Index)" NA 1960 12 2
"32395" 355107 "Pular" 11843 1990 143112 "VEI (Explosivity Index)" NA 1990 4 24
"32396" 355100 "Lascar" 11846 -5150 143113 "VEI (Explosivity Index)" NA -5150 NA NA
"32397" 355100 "Lascar" 11847 1848 143114 "VEI (Explosivity Index)" NA 1848 NA NA
"32398" 355100 "Lascar" 11848 1853 143115 "VEI (Explosivity Index)" NA 1853 NA NA
"32399" 355100 "Lascar" 11849 1854 143116 "VEI (Explosivity Index)" NA 1854 1 20
"32400" 355100 "Lascar" 11850 1858 143117 "VEI (Explosivity Index)" NA 1858 4 NA
"32401" 355100 "Lascar" 11851 1875 143118 "VEI (Explosivity Index)" NA 1875 NA NA
"32402" 355100 "Lascar" 11852 1883 143119 "VEI (Explosivity Index)" NA 1883 NA NA
"32403" 355100 "Lascar" 11853 1898 143120 "VEI (Explosivity Index)" NA 1898 NA NA
"32404" 355100 "Lascar" 11854 1902 143121 "VEI (Explosivity Index)" NA 1902 NA NA
"32405" 355100 "Lascar" 11855 1933 143122 "VEI (Explosivity Index)" NA 1933 10 9
"32406" 355100 "Lascar" 11856 1940 143123 "VEI (Explosivity Index)" NA 1940 NA NA
"32407" 355100 "Lascar" 11857 1951 143124 "VEI (Explosivity Index)" NA 1951 11 NA
"32408" 355100 "Lascar" 11858 1954 143125 "VEI (Explosivity Index)" NA 1954 6 NA
"32409" 355100 "Lascar" 11861 1972 143126 "VEI (Explosivity Index)" NA 1972 NA NA
"32410" 355100 "Lascar" 11862 1974 143127 "VEI (Explosivity Index)" NA 1974 7 NA
"32411" 355100 "Lascar" 11863 1984 143128 "VEI (Explosivity Index)" NA 1984 12 NA
"32412" 355100 "Lascar" 11864 1986 143129 "VEI (Explosivity Index)" NA 1986 9 14
"32413" 355100 "Lascar" 11865 1987 143130 "VEI (Explosivity Index)" NA 1987 11 NA
"32414" 355100 "Lascar" 11866 1990 143131 "VEI (Explosivity Index)" NA 1990 11 24
"32415" 355100 "Lascar" 11867 1991 143132 "VEI (Explosivity Index)" NA 1991 10 21
"32416" 355100 "Lascar" 11868 1993 143133 "VEI (Explosivity Index)" NA 1993 1 30
"32417" 355100 "Lascar" 11869 1993 143134 "VEI (Explosivity Index)" NA 1993 12 17
"32418" 355100 "Lascar" 11870 1994 143135 "VEI (Explosivity Index)" NA 1994 7 20
"32419" 355100 "Lascar" 11871 1994 143136 "VEI (Explosivity Index)" NA 1994 11 13
"32420" 355100 "Lascar" 11872 1996 143137 "VEI (Explosivity Index)" NA 1996 10 18
"32421" 355100 "Lascar" 11873 2000 143138 "VEI (Explosivity Index)" NA 2000 7 20
"32422" 355100 "Lascar" 11875 2002 143139 "VEI (Explosivity Index)" NA 2002 10 26
"32423" 355100 "Lascar" 11876 2003 143140 "VEI (Explosivity Index)" NA 2003 12 9
"32424" 355100 "Lascar" 11877 2005 143141 "VEI (Explosivity Index)" NA 2005 5 4
"32425" 355100 "Lascar" 11878 2006 143142 "VEI (Explosivity Index)" NA 2006 4 18
"32426" 355110 "Llullaillaco" 11879 1854 143143 "VEI (Explosivity Index)" NA 1854 2 10
"32427" 355110 "Llullaillaco" 11880 1868 143144 "VEI (Explosivity Index)" NA 1868 9 NA
"32428" 355110 "Llullaillaco" 11881 1877 143145 "VEI (Explosivity Index)" NA 1877 5 NA
"32429" 355130 "Ojos del Salado, Nevados" 11883 1993 143146 "VEI (Explosivity Index)" NA 1993 11 14
"32430" 355160 "Aracar" 11884 1993 143147 "VEI (Explosivity Index)" NA 1993 3 28
"32431" 357010 "Tupungatito" 11888 1829 143149 "VEI (Explosivity Index)" NA 1829 NA NA
"32432" 357010 "Tupungatito" 11889 1835 143150 "VEI (Explosivity Index)" NA 1835 NA NA
"32433" 357010 "Tupungatito" 11890 1861 143151 "VEI (Explosivity Index)" NA 1861 NA NA
"32434" 357010 "Tupungatito" 11892 1889 143152 "VEI (Explosivity Index)" NA 1889 NA NA
"32435" 357010 "Tupungatito" 11893 1897 143153 "VEI (Explosivity Index)" NA 1897 1 NA
"32436" 357010 "Tupungatito" 11894 1901 143154 "VEI (Explosivity Index)" NA 1901 4 NA
"32437" 357010 "Tupungatito" 11895 1907 143155 "VEI (Explosivity Index)" NA 1907 2 15
"32438" 357010 "Tupungatito" 11896 1925 143156 "VEI (Explosivity Index)" NA 1925 NA NA
"32439" 357010 "Tupungatito" 11897 1946 143157 "VEI (Explosivity Index)" NA 1946 NA NA
"32440" 357010 "Tupungatito" 11898 1986 143158 "VEI (Explosivity Index)" NA 1986 1 20
"32441" 357010 "Tupungatito" 11899 1987 143159 "VEI (Explosivity Index)" NA 1987 11 28
"32442" 357021 "Maipo" 11902 1826 143160 "VEI (Explosivity Index)" NA 1826 3 1
"32443" 357021 "Maipo" 11903 1829 143161 "VEI (Explosivity Index)" NA 1829 9 26
"32444" 357021 "Maipo" 11904 1831 143162 "VEI (Explosivity Index)" NA 1831 2 16
"32445" 357021 "Maipo" 11905 1833 143163 "VEI (Explosivity Index)" NA 1833 NA NA
"32446" 357021 "Maipo" 11908 1869 143164 "VEI (Explosivity Index)" NA 1869 8 24
"32447" 357120 "Villarrica" 11910 1880 143165 "VEI (Explosivity Index)" NA 1880 NA NA
"32448" 357021 "Maipo" 11911 1905 143166 "VEI (Explosivity Index)" NA 1905 10 28
"32449" 357021 "Maipo" 11912 1908 143167 "VEI (Explosivity Index)" NA 1908 NA NA
"32450" 357021 "Maipo" 11913 1912 143168 "VEI (Explosivity Index)" NA 1912 NA NA
"32451" 357020 "San Jose" 11914 1822 143169 "VEI (Explosivity Index)" NA 1822 11 19
"32452" 357020 "San Jose" 11915 1838 143170 "VEI (Explosivity Index)" NA 1838 NA NA
"32453" 357020 "San Jose" 11916 1881 143171 "VEI (Explosivity Index)" NA 1881 NA NA
"32454" 357020 "San Jose" 11917 1889 143172 "VEI (Explosivity Index)" NA 1889 NA NA
"32455" 357020 "San Jose" 11918 1895 143173 "VEI (Explosivity Index)" NA 1895 NA NA
"32456" 357020 "San Jose" 11921 1959 143174 "VEI (Explosivity Index)" NA 1959 NA NA
"32457" 357020 "San Jose" 11922 1960 143175 "VEI (Explosivity Index)" NA 1960 NA NA
"32458" 357030 "Tinguiririca" 11923 1917 143176 "VEI (Explosivity Index)" NA 1917 NA NA
"32459" 357030 "Tinguiririca" 11924 1994 143177 "VEI (Explosivity Index)" NA 1994 1 15
"32460" 357040 "Planchon-Peteroa" 11926 -5080 143178 "VEI (Explosivity Index)" NA -5080 NA NA
"32461" 357040 "Planchon-Peteroa" 11927 900 143179 "VEI (Explosivity Index)" NA 900 NA NA
"32462" 357040 "Planchon-Peteroa" 11928 1660 143180 "VEI (Explosivity Index)" NA 1660 NA NA
"32463" 357040 "Planchon-Peteroa" 11929 1751 143181 "VEI (Explosivity Index)" NA 1751 11 NA
"32464" 357040 "Planchon-Peteroa" 11930 1762 143182 "VEI (Explosivity Index)" NA 1762 12 3
"32465" 357040 "Planchon-Peteroa" 11931 1835 143183 "VEI (Explosivity Index)" NA 1835 NA NA
"32466" 357040 "Planchon-Peteroa" 11932 1837 143184 "VEI (Explosivity Index)" NA 1837 2 NA
"32467" 357040 "Planchon-Peteroa" 11934 1860 143185 "VEI (Explosivity Index)" NA 1860 NA NA
"32468" 357040 "Planchon-Peteroa" 11937 1878 143186 "VEI (Explosivity Index)" NA 1878 NA NA
"32469" 357040 "Planchon-Peteroa" 11938 1889 143187 "VEI (Explosivity Index)" NA 1889 9 NA
"32470" 357040 "Planchon-Peteroa" 11939 1937 143188 "VEI (Explosivity Index)" NA 1937 4 NA
"32471" 357040 "Planchon-Peteroa" 11940 1938 143189 "VEI (Explosivity Index)" NA 1938 9 NA
"32472" 357040 "Planchon-Peteroa" 11941 1959 143190 "VEI (Explosivity Index)" NA 1959 11 6
"32473" 357040 "Planchon-Peteroa" 11942 1960 143191 "VEI (Explosivity Index)" NA 1960 7 10
"32474" 357040 "Planchon-Peteroa" 11943 1962 143192 "VEI (Explosivity Index)" NA 1962 1 NA
"32475" 357040 "Planchon-Peteroa" 11944 1967 143193 "VEI (Explosivity Index)" NA 1967 2 NA
"32476" 357040 "Planchon-Peteroa" 11945 1991 143194 "VEI (Explosivity Index)" NA 1991 2 9
"32477" 357040 "Planchon-Peteroa" 11946 1998 143195 "VEI (Explosivity Index)" NA 1998 11 18
"32478" 357040 "Planchon-Peteroa" 11947 2010 143196 "VEI (Explosivity Index)" NA 2010 9 6
"32479" 357050 "Descabezado Grande" 11948 1932 143197 "VEI (Explosivity Index)" NA 1932 6 5
"32480" 357060 "Azul, Cerro" 11950 1846 143198 "VEI (Explosivity Index)" NA 1846 11 26
"32481" 357060 "Azul, Cerro" 11951 1903 143199 "VEI (Explosivity Index)" NA 1903 1 NA
"32482" 357060 "Azul, Cerro" 11952 1906 143200 "VEI (Explosivity Index)" NA 1906 NA NA
"32483" 357060 "Azul, Cerro" 11953 1907 143201 "VEI (Explosivity Index)" NA 1907 7 28
"32484" 357060 "Azul, Cerro" 11954 1912 143202 "VEI (Explosivity Index)" NA 1912 2 NA
"32485" 357060 "Azul, Cerro" 11955 1913 143203 "VEI (Explosivity Index)" NA 1913 1 15
"32486" 357060 "Azul, Cerro" 11956 1914 143204 "VEI (Explosivity Index)" NA 1914 9 8
"32487" 357060 "Azul, Cerro" 11957 1916 143205 "VEI (Explosivity Index)" NA 1916 NA NA
"32488" 357060 "Azul, Cerro" 11958 1933 143206 "VEI (Explosivity Index)" NA 1933 NA NA
"32489" 357060 "Azul, Cerro" 11959 1949 143207 "VEI (Explosivity Index)" NA 1949 4 15
"32490" 357060 "Azul, Cerro" 11960 1967 143208 "VEI (Explosivity Index)" NA 1967 8 9
"32491" 357072 "Tromen" 11961 1751 143209 "VEI (Explosivity Index)" NA 1751 12 31
"32492" 357070 "Chillan, Nevados de" 11967 1650 143210 "VEI (Explosivity Index)" NA 1650 NA NA
"32493" 357070 "Chillan, Nevados de" 11968 1749 143211 "VEI (Explosivity Index)" NA 1749 NA NA
"32494" 357070 "Chillan, Nevados de" 11969 1752 143212 "VEI (Explosivity Index)" NA 1752 1 30
"32495" 357070 "Chillan, Nevados de" 11970 1860 143213 "VEI (Explosivity Index)" NA 1860 7 25
"32496" 357070 "Chillan, Nevados de" 11971 1861 143214 "VEI (Explosivity Index)" NA 1861 6 NA
"32497" 357070 "Chillan, Nevados de" 11972 1864 143215 "VEI (Explosivity Index)" NA 1864 11 30
"32498" 357070 "Chillan, Nevados de" 11973 1872 143216 "VEI (Explosivity Index)" NA 1872 7 22
"32499" 357070 "Chillan, Nevados de" 11974 1877 143217 "VEI (Explosivity Index)" NA 1877 2 12
"32500" 357070 "Chillan, Nevados de" 11975 1883 143218 "VEI (Explosivity Index)" NA 1883 1 21
"32501" 357070 "Chillan, Nevados de" 11976 1891 143219 "VEI (Explosivity Index)" NA 1891 2 NA
"32502" 357070 "Chillan, Nevados de" 11977 1893 143220 "VEI (Explosivity Index)" NA 1893 3 4
"32503" 357070 "Chillan, Nevados de" 11978 1898 143221 "VEI (Explosivity Index)" NA 1898 NA NA
"32504" 357070 "Chillan, Nevados de" 11979 1906 143222 "VEI (Explosivity Index)" NA 1906 8 6
"32505" 357070 "Chillan, Nevados de" 11980 1907 143223 "VEI (Explosivity Index)" NA 1907 NA NA
"32506" 357070 "Chillan, Nevados de" 11981 1914 143224 "VEI (Explosivity Index)" NA 1914 NA NA
"32507" 357070 "Chillan, Nevados de" 11982 1923 143225 "VEI (Explosivity Index)" NA 1923 NA NA
"32508" 357070 "Chillan, Nevados de" 11983 1927 143226 "VEI (Explosivity Index)" NA 1927 4 10
"32509" 357070 "Chillan, Nevados de" 11984 1928 143227 "VEI (Explosivity Index)" NA 1928 11 30
"32510" 357070 "Chillan, Nevados de" 11985 1934 143228 "VEI (Explosivity Index)" NA 1934 1 17
"32511" 357070 "Chillan, Nevados de" 11986 1935 143229 "VEI (Explosivity Index)" NA 1935 7 2
"32512" 357070 "Chillan, Nevados de" 11988 1946 143230 "VEI (Explosivity Index)" NA 1946 NA NA
"32513" 357070 "Chillan, Nevados de" 11991 1973 143231 "VEI (Explosivity Index)" NA 1973 7 NA
"32514" 357070 "Chillan, Nevados de" 11992 2003 143232 "VEI (Explosivity Index)" NA 2003 8 29
"32515" 357080 "Antuco" 11995 1750 143233 "VEI (Explosivity Index)" NA 1750 NA NA
"32516" 357080 "Antuco" 11996 1752 143234 "VEI (Explosivity Index)" NA 1752 1 31
"32517" 357091 "Callaqui" 11997 1980 143235 "VEI (Explosivity Index)" NA 1980 10 NA
"32518" 357090 "Copahue" 12001 1750 143236 "VEI (Explosivity Index)" NA 1750 NA NA
"32519" 357090 "Copahue" 12003 1867 143237 "VEI (Explosivity Index)" NA 1867 NA NA
"32520" 357090 "Copahue" 12004 1937 143238 "VEI (Explosivity Index)" NA 1937 NA NA
"32521" 357090 "Copahue" 12007 1961 143239 "VEI (Explosivity Index)" NA 1961 NA NA
"32522" 357090 "Copahue" 12008 1992 143240 "VEI (Explosivity Index)" NA 1992 7 22
"32523" 357090 "Copahue" 12009 1994 143241 "VEI (Explosivity Index)" NA 1994 12 NA
"32524" 357090 "Copahue" 12010 1995 143242 "VEI (Explosivity Index)" NA 1995 9 NA
"32525" 357090 "Copahue" 12011 2000 143243 "VEI (Explosivity Index)" NA 2000 7 1
"32526" 357100 "Lonquimay" 12012 1853 143244 "VEI (Explosivity Index)" NA 1853 2 NA
"32527" 357100 "Lonquimay" 12013 1887 143245 "VEI (Explosivity Index)" NA 1887 6 2
"32528" 357100 "Lonquimay" 12014 1933 143246 "VEI (Explosivity Index)" NA 1933 1 4
"32529" 357100 "Lonquimay" 12016 1988 143247 "VEI (Explosivity Index)" NA 1988 12 25
"32530" 357111 "Sollipulli" 12017 -920 143248 "VEI (Explosivity Index)" NA -920 NA NA
"32531" 357110 "Llaima" 12021 -6880 143249 "VEI (Explosivity Index)" NA -6880 NA NA
"32532" 357110 "Llaima" 12023 1640 143250 "VEI (Explosivity Index)" NA 1640 2 NA
"32533" 357110 "Llaima" 12024 1751 143251 "VEI (Explosivity Index)" NA 1751 12 18
"32534" 357110 "Llaima" 12025 1759 143252 "VEI (Explosivity Index)" NA 1759 12 NA
"32535" 357110 "Llaima" 12026 1822 143253 "VEI (Explosivity Index)" NA 1822 NA NA
"32536" 357110 "Llaima" 12027 1852 143254 "VEI (Explosivity Index)" NA 1852 NA NA
"32537" 357110 "Llaima" 12028 1862 143255 "VEI (Explosivity Index)" NA 1862 NA NA
"32538" 357110 "Llaima" 12029 1864 143256 "VEI (Explosivity Index)" NA 1864 NA NA
"32539" 357110 "Llaima" 12030 1866 143257 "VEI (Explosivity Index)" NA 1866 NA NA
"32540" 357110 "Llaima" 12031 1869 143258 "VEI (Explosivity Index)" NA 1869 4 NA
"32541" 357110 "Llaima" 12032 1872 143259 "VEI (Explosivity Index)" NA 1872 6 6
"32542" 357110 "Llaima" 12034 1875 143260 "VEI (Explosivity Index)" NA 1875 NA NA
"32543" 357110 "Llaima" 12035 1877 143261 "VEI (Explosivity Index)" NA 1877 1 16
"32544" 357110 "Llaima" 12036 1883 143262 "VEI (Explosivity Index)" NA 1883 NA NA
"32545" 357110 "Llaima" 12037 1887 143263 "VEI (Explosivity Index)" NA 1887 1 16
"32546" 357110 "Llaima" 12038 1889 143264 "VEI (Explosivity Index)" NA 1889 4 20
"32547" 357110 "Llaima" 12039 1892 143265 "VEI (Explosivity Index)" NA 1892 NA NA
"32548" 357110 "Llaima" 12040 1893 143266 "VEI (Explosivity Index)" NA 1893 12 NA
"32549" 357110 "Llaima" 12041 1895 143267 "VEI (Explosivity Index)" NA 1895 NA NA
"32550" 357110 "Llaima" 12042 1903 143268 "VEI (Explosivity Index)" NA 1903 5 12
"32551" 357110 "Llaima" 12043 1907 143269 "VEI (Explosivity Index)" NA 1907 NA NA
"32552" 357110 "Llaima" 12044 1912 143270 "VEI (Explosivity Index)" NA 1912 NA NA
"32553" 357110 "Llaima" 12045 1914 143271 "VEI (Explosivity Index)" NA 1914 7 3
"32554" 357110 "Llaima" 12046 1917 143272 "VEI (Explosivity Index)" NA 1917 2 4
"32555" 357110 "Llaima" 12047 1922 143273 "VEI (Explosivity Index)" NA 1922 10 24
"32556" 357110 "Llaima" 12048 1927 143274 "VEI (Explosivity Index)" NA 1927 10 5
"32557" 357110 "Llaima" 12049 1929 143275 "VEI (Explosivity Index)" NA 1929 12 NA
"32558" 357110 "Llaima" 12050 1930 143276 "VEI (Explosivity Index)" NA 1930 7 6
"32559" 357110 "Llaima" 12051 1932 143277 "VEI (Explosivity Index)" NA 1932 3 2
"32560" 357110 "Llaima" 12052 1932 143278 "VEI (Explosivity Index)" NA 1932 12 31
"32561" 357110 "Llaima" 12053 1937 143279 "VEI (Explosivity Index)" NA 1937 2 9
"32562" 357110 "Llaima" 12054 1938 143280 "VEI (Explosivity Index)" NA 1938 12 NA
"32563" 357110 "Llaima" 12055 1941 143281 "VEI (Explosivity Index)" NA 1941 6 23
"32564" 357110 "Llaima" 12056 1942 143282 "VEI (Explosivity Index)" NA 1942 6 9
"32565" 357110 "Llaima" 12057 1944 143283 "VEI (Explosivity Index)" NA 1944 NA NA
"32566" 357110 "Llaima" 12058 1945 143284 "VEI (Explosivity Index)" NA 1945 3 31
"32567" 357110 "Llaima" 12059 1946 143285 "VEI (Explosivity Index)" NA 1946 7 23
"32568" 357110 "Llaima" 12060 1949 143286 "VEI (Explosivity Index)" NA 1949 9 NA
"32569" 357110 "Llaima" 12061 1955 143287 "VEI (Explosivity Index)" NA 1955 10 22
"32570" 357110 "Llaima" 12063 1964 143288 "VEI (Explosivity Index)" NA 1964 NA NA
"32571" 357110 "Llaima" 12064 1971 143289 "VEI (Explosivity Index)" NA 1971 12 1
"32572" 357110 "Llaima" 12065 1979 143290 "VEI (Explosivity Index)" NA 1979 10 15
"32573" 357110 "Llaima" 12066 1984 143291 "VEI (Explosivity Index)" NA 1984 4 20
"32574" 357110 "Llaima" 12067 1990 143292 "VEI (Explosivity Index)" NA 1990 2 25
"32575" 357110 "Llaima" 12068 1992 143293 "VEI (Explosivity Index)" NA 1992 8 23
"32576" 357110 "Llaima" 12069 1994 143294 "VEI (Explosivity Index)" NA 1994 5 17
"32577" 357110 "Llaima" 12070 1995 143295 "VEI (Explosivity Index)" NA 1995 10 13
"32578" 357110 "Llaima" 12071 1997 143296 "VEI (Explosivity Index)" NA 1997 3 NA
